InvoiceNo,InvoiceDate,InvoiceSum
567423,2011-09-20,1132.200
567424,2011-09-20,14.350
567426,2011-09-20,23.400
567427,2011-09-20,2.890
567429,2011-09-20,43.180
567454,2011-09-20,84.360
567457,2011-09-20,237.600
567458,2011-09-20,809.760
567459,2011-09-20,101.080
567460,2011-09-20,1.120
567461,2011-09-20,204.820
567462,2011-09-20,49.050
567470,2011-09-20,11.250
567472,2011-09-20,22.500
567473,2011-09-20,36.390
567474,2011-09-20,157.600
567475,2011-09-20,23.560
567476,2011-09-20,138.760
567477,2011-09-20,108.600
567480,2011-09-20,1600.000
567481,2011-09-20,3.300
567482,2011-09-20,66.480
567483,2011-09-20,55.520
567484,2011-09-20,111.000
567485,2011-09-20,14.150
567488,2011-09-20,19.920
567504,2011-09-20,99.700
567507,2011-09-20,314.530
567508,2011-09-20,34.800
567509,2011-09-20,108.600
567510,2011-09-20,14.940
567511,2011-09-20,152.640
567513,2011-09-20,17.700
567515,2011-09-20,140.800
567516,2011-09-20,42.600
567517,2011-09-20,17.700
567522,2011-09-20,24.960
567523,2011-09-21,19.800
567524,2011-09-21,54.600
567528,2011-09-21,19.800
567531,2011-09-21,19.920
567533,2011-09-21,134.380
567539,2011-09-21,22.400
567542,2011-09-21,57.000
567545,2011-09-21,42.600
567546,2011-09-21,73.800
567579,2011-09-21,50.500
567580,2011-09-21,163.860
567610,2011-09-21,1026.920
567612,2011-09-21,75.750
567613,2011-09-21,194.070
567615,2011-09-21,11.090
567617,2011-09-21,10.200
567619,2011-09-21,8.500
567621,2011-09-21,18.160
567622,2011-09-21,21.600
567623,2011-09-21,17.400
567625,2011-09-21,25.200
567626,2011-09-21,2.300
567628,2011-09-21,300.300
567631,2011-09-21,55.700
567632,2011-09-21,10.080
567633,2011-09-21,76.320
567635,2011-09-21,76.340
567636,2011-09-21,39.000
567637,2011-09-21,13.200
567639,2011-09-21,134.100
567654,2011-09-21,38.940
567656,2011-09-21,1239.910
567659,2011-09-21,32.400
567660,2011-09-21,49.760
567661,2011-09-21,32.020
567662,2011-09-21,57.700
567663,2011-09-21,15.920
567664,2011-09-21,50.700
567665,2011-09-21,316.650
567667,2011-09-21,157.030
567668,2011-09-21,439.940
567670,2011-09-21,243.720
567671,2011-09-21,174.810
567672,2011-09-21,33.450
567673,2011-09-21,187.160
567675,2011-09-21,51.250
567676,2011-09-21,15.000
567678,2011-09-21,17.850
567679,2011-09-21,3.800
567683,2011-09-21,55.730
567687,2011-09-21,8.400
567697,2011-09-22,22.500
567698,2011-09-22,16.600
567699,2011-09-22,29.100
567700,2011-09-22,64.720
567701,2011-09-22,33.840
567709,2011-09-22,47.400
567710,2011-09-22,23.400
567718,2011-09-22,30.240
567742,2011-09-22,81.660
567747,2011-09-22,389.760
567768,2011-09-22,41.600
567785,2011-09-22,179.000
567792,2011-09-22,316.280
567794,2011-09-22,135.800
567796,2011-09-22,14.200
567797,2011-09-22,63.000
567798,2011-09-22,86.050
567801,2011-09-22,20.000
567802,2011-09-22,48.700
567804,2011-09-22,31.480
567805,2011-09-22,75.810
567806,2011-09-22,107.520
567807,2011-09-22,8.850
567809,2011-09-22,110.900
567816,2011-09-22,9.950
567817,2011-09-22,12.450
567818,2011-09-22,95.740
567819,2011-09-22,118.820
567821,2011-09-22,65.100
567822,2011-09-22,24.960
567823,2011-09-22,15.600
567826,2011-09-22,17.400
567846,2011-09-22,55.200
567850,2011-09-22,17.340
567851,2011-09-22,94.600
567852,2011-09-22,1185.360
567853,2011-09-22,138.030
567854,2011-09-22,58.100
567855,2011-09-22,20.800
567856,2011-09-22,25.500
567858,2011-09-22,8.320
567859,2011-09-22,183.560
567860,2011-09-22,35.700
567864,2011-09-22,35.500
567865,2011-09-22,40.000
567866,2011-09-22,71.630
567868,2011-09-22,277.480
567873,2011-09-22,160.400
567878,2011-09-22,38.360
567879,2011-09-22,74.580
567880,2011-09-22,75.450
567881,2011-09-22,30.540
567882,2011-09-22,315.680
567883,2011-09-22,103.930
567886,2011-09-22,76.840
567887,2011-09-22,17.400
567889,2011-09-22,33.600
567890,2011-09-22,189.890
567892,2011-09-22,37.400
567894,2011-09-22,175.200
567898,2011-09-22,37.500
567901,2011-09-22,89.260
567905,2011-09-22,78.910
567907,2011-09-22,62.400
567908,2011-09-22,25.200
567909,2011-09-22,19.920
567911,2011-09-22,109.260
567912,2011-09-22,35.460
567917,2011-09-22,148.800
567922,2011-09-22,15.300
567935,2011-09-22,36.040
567936,2011-09-22,20.160
567937,2011-09-22,204.000
567939,2011-09-22,6.840
567941,2011-09-22,14.850
567942,2011-09-22,24.850
567943,2011-09-22,58.390
567944,2011-09-22,26.940
567954,2011-09-23,21.000
567957,2011-09-23,15.800
567960,2011-09-23,74.600
567962,2011-09-23,120.000
567967,2011-09-23,8.030
567969,2011-09-23,13.920
567970,2011-09-23,58.530
567972,2011-09-23,125.980
567973,2011-09-23,66.810
567975,2011-09-23,49.800
567977,2011-09-23,305.280
567979,2011-09-23,94.560
567980,2011-09-23,16.030
567981,2011-09-23,219.660
567982,2011-09-23,2.080
568013,2011-09-23,52.740
568044,2011-09-23,43.500
568046,2011-09-23,53.580
568047,2011-09-23,198.400
568049,2011-09-23,59.330
568050,2011-09-23,7.940
568051,2011-09-23,39.600
568054,2011-09-23,48.040
568057,2011-09-23,147.950
568058,2011-09-23,128.420
568059,2011-09-23,122.860
568060,2011-09-23,107.370
568061,2011-09-23,37.940
568062,2011-09-23,70.180
568063,2011-09-23,112.280
568064,2011-09-23,46.600
568065,2011-09-23,267.630
568066,2011-09-23,21.860
568069,2011-09-23,94.320
568070,2011-09-23,108.200
568075,2011-09-23,13.490
568082,2011-09-23,70.200
568083,2011-09-23,15.120
568094,2011-09-23,127.800
568098,2011-09-23,67.400
568099,2011-09-23,19.850
568100,2011-09-23,44.310
568101,2011-09-23,204.820
568104,2011-09-23,34.290
568132,2011-09-23,6.250
568134,2011-09-23,189.920
568135,2011-09-23,136.680
568136,2011-09-25,87.000
568141,2011-09-25,31.050
568142,2011-09-25,28.980
568143,2011-09-25,20.000
568144,2011-09-25,30.000
568147,2011-09-25,24.750
568148,2011-09-25,90.000
568149,2011-09-25,16.950
568151,2011-09-25,52.600
568152,2011-09-25,85.350
568153,2011-09-25,34.800
568154,2011-09-25,34.730
568156,2011-09-25,34.650
568158,2011-09-25,105.340
568159,2011-09-25,72.100
568160,2011-09-25,106.960
568161,2011-09-25,9.650
568162,2011-09-25,98.200
568163,2011-09-25,71.100
568164,2011-09-25,73.560
568165,2011-09-25,139.780
568166,2011-09-25,3.670
568167,2011-09-25,53.100
568168,2011-09-25,86.670
568169,2011-09-25,43.920
568170,2011-09-25,18.400
568171,2011-09-25,40.440
568173,2011-09-25,90.120
568174,2011-09-25,20.440
568177,2011-09-25,25.200
568178,2011-09-25,16.600
568180,2011-09-25,71.430
568181,2011-09-25,25.200
568183,2011-09-25,61.470
568185,2011-09-25,6.040
568186,2011-09-25,19.710
568187,2011-09-25,336.200
568188,2011-09-25,109.730
568189,2011-09-25,6.800
568191,2011-09-25,126.090
568193,2011-09-25,361.620
568194,2011-09-25,16.500
568196,2011-09-25,33.200
568197,2011-09-25,44.260
568198,2011-09-25,74.090
568199,2011-09-25,44.550
568200,2011-09-25,77.600
568202,2011-09-25,61.710
568203,2011-09-25,183.300
568204,2011-09-25,20.160
568206,2011-09-25,46.200
568207,2011-09-25,132.440
568210,2011-09-25,13.200
568211,2011-09-25,27.960
568212,2011-09-25,55.060
568213,2011-09-25,72.540
568215,2011-09-26,19.800
568216,2011-09-26,19.800
568218,2011-09-26,83.110
568219,2011-09-26,29.700
568220,2011-09-26,14.760
568222,2011-09-26,15.000
568224,2011-09-26,25.300
568225,2011-09-26,34.000
568226,2011-09-26,48.900
568227,2011-09-26,18.600
568228,2011-09-26,92.780
568229,2011-09-26,17.340
568230,2011-09-26,44.160
568234,2011-09-26,49.760
568235,2011-09-26,39.900
568238,2011-09-26,16.600
568241,2011-09-26,70.800
568243,2011-09-26,12.500
568245,2011-09-26,45.900
568301,2011-09-26,52.500
568311,2011-09-26,31.200
568312,2011-09-26,22.500
568314,2011-09-26,99.680
568316,2011-09-26,14.000
568317,2011-09-26,17.850
568318,2011-09-26,59.480
568319,2011-09-26,1084.800
568320,2011-09-26,5.040
568321,2011-09-26,51.720
568322,2011-09-26,3.950
568323,2011-09-26,23.800
568325,2011-09-26,92.400
568326,2011-09-26,15.000
568327,2011-09-26,72.980
568328,2011-09-26,100.830
568329,2011-09-26,58.750
568331,2011-09-26,22.520
568332,2011-09-26,228.000
568333,2011-09-26,25.500
568340,2011-09-26,51.400
568342,2011-09-26,55.200
568343,2011-09-26,23.400
568344,2011-09-26,35.460
568346,2011-09-26,435.810
568364,2011-09-26,24.110
568366,2011-09-26,15.800
568367,2011-09-26,39.300
568369,2011-09-26,24.150
568376,2011-09-26,184.200
568378,2011-09-27,74.000
568379,2011-09-27,43.200
568381,2011-09-27,42.190
568382,2011-09-27,68.160
568387,2011-09-27,29.600
568390,2011-09-27,26.180
568393,2011-09-27,15.000
568394,2011-09-27,49.640
568397,2011-09-27,33.420
568398,2011-09-27,11.850
568399,2011-09-27,15.300
568400,2011-09-27,70.140
568402,2011-09-27,45.660
568408,2011-09-27,323.590
568411,2011-09-27,195.230
568413,2011-09-27,3.750
568423,2011-09-27,31.750
568428,2011-09-27,60.280
568458,2011-09-27,63.700
568469,2011-09-27,30.000
568480,2011-09-27,148.400
568485,2011-09-27,36.480
568491,2011-09-27,51.060
568492,2011-09-27,49.500
568493,2011-09-27,47.400
568494,2011-09-27,18.100
568495,2011-09-27,91.790
568510,2011-09-27,169.300
568512,2011-09-27,46.800
568513,2011-09-27,145.200
568517,2011-09-27,55.150
568519,2011-09-27,66.260
568526,2011-09-27,100.880
568527,2011-09-27,112.100
568528,2011-09-27,194.340
568529,2011-09-27,15.000
568530,2011-09-27,34.000
568531,2011-09-27,64.830
568537,2011-09-27,105.600
568538,2011-09-27,589.800
568539,2011-09-27,64.620
568542,2011-09-27,10.150
568547,2011-09-27,33.230
568551,2011-09-27,10.500
568553,2011-09-27,154.980
568555,2011-09-27,9.360
568556,2011-09-27,37.540
568558,2011-09-27,35.260
568564,2011-09-27,46.000
568565,2011-09-27,0.420
568566,2011-09-27,62.750
568567,2011-09-27,219.140
568568,2011-09-28,74.480
568574,2011-09-28,91.860
568576,2011-09-28,301.920
568577,2011-09-28,38.250
568578,2011-09-28,40.200
568583,2011-09-28,21.160
568588,2011-09-28,33.300
568589,2011-09-28,35.010
568590,2011-09-28,41.100
568591,2011-09-28,79.700
568592,2011-09-28,16.500
568593,2011-09-28,210.230
568614,2011-09-28,85.500
568652,2011-09-28,79.800
568655,2011-09-28,56.100
568657,2011-09-28,56.340
568659,2011-09-28,75.640
568661,2011-09-28,5.800
568662,2011-09-28,11.200
568663,2011-09-28,105.800
568665,2011-09-28,34.800
568667,2011-09-28,9.380
568668,2011-09-28,80.720
568669,2011-09-28,33.000
568670,2011-09-28,25.610
568671,2011-09-28,125.540
568672,2011-09-28,30.000
568673,2011-09-28,358.000
568675,2011-09-28,93.200
568676,2011-09-28,143.400
568680,2011-09-28,47.250
568685,2011-09-28,90.720
568686,2011-09-28,56.330
568690,2011-09-28,73.400
568692,2011-09-28,16.350
568693,2011-09-28,7.350
568696,2011-09-28,191.600
568697,2011-09-28,39.000
568700,2011-09-28,15.000
568701,2011-09-28,61.710
568702,2011-09-28,6.860
568703,2011-09-28,172.090
568709,2011-09-28,35.870
568710,2011-09-28,35.580
568711,2011-09-28,15.000
568712,2011-09-28,141.110
568713,2011-09-28,41.700
568715,2011-09-28,15.400
568716,2011-09-28,97.860
568719,2011-09-28,196.530
568721,2011-09-28,234.150
568726,2011-09-28,8.850
568727,2011-09-28,95.400
568780,2011-09-29,63.720
568782,2011-09-29,61.380
568783,2011-09-29,59.400
568786,2011-09-29,61.200
568787,2011-09-29,42.900
568788,2011-09-29,18.600
568791,2011-09-29,92.240
568792,2011-09-29,211.720
568793,2011-09-29,67.600
568794,2011-09-29,57.360
568795,2011-09-29,12.500
568800,2011-09-29,34.800
568801,2011-09-29,35.400
568802,2011-09-29,75.300
568803,2011-09-29,94.800
568805,2011-09-29,20.800
568829,2011-09-29,49.800
568831,2011-09-29,123.850
568833,2011-09-29,10.510
568868,2011-09-29,107.140
568869,2011-09-29,13.600
568870,2011-09-29,30.600
568873,2011-09-29,25.200
568874,2011-09-29,1.650
568875,2011-09-29,3.750
568878,2011-09-29,62.650
568880,2011-09-29,23.950
568881,2011-09-29,17.700
568883,2011-09-29,10.200
568894,2011-09-29,174.700
568895,2011-09-29,51.380
568896,2011-09-29,29.350
568897,2011-09-29,12.500
568898,2011-09-29,161.130
568900,2011-09-29,70.120
568901,2011-09-29,233.230
568902,2011-09-29,49.050
568904,2011-09-29,90.600
568907,2011-09-29,75.000
568908,2011-09-29,119.080
568909,2011-09-29,63.260
568910,2011-09-29,25.200
568912,2011-09-29,10.550
568915,2011-09-29,35.400
568916,2011-09-29,32.280
568917,2011-09-29,84.700
568919,2011-09-29,147.780
568921,2011-09-29,31.820
568938,2011-09-29,30.380
568943,2011-09-29,100.800
568944,2011-09-29,30.600
568945,2011-09-29,38.500
568947,2011-09-29,53.050
568949,2011-09-29,362.850
568952,2011-09-29,93.420
568954,2011-09-29,15.300
568955,2011-09-29,52.500
568984,2011-09-29,61.670
568989,2011-09-29,53.800
568990,2011-09-29,25.500
568991,2011-09-29,22.700
568992,2011-09-29,37.800
568993,2011-09-29,10.500
568995,2011-09-29,219.850
568996,2011-09-29,83.200
568998,2011-09-29,181.250
569000,2011-09-29,194.960
569002,2011-09-29,13.050
569003,2011-09-29,32.400
569004,2011-09-29,22.500
569005,2011-09-29,52.180
569007,2011-09-29,106.660
569008,2011-09-29,21.260
569011,2011-09-30,45.000
569012,2011-09-30,45.200
569014,2011-09-30,44.940
569015,2011-09-30,10.200
569016,2011-09-30,54.600
569019,2011-09-30,108.120
569020,2011-09-30,207.160
569021,2011-09-30,100.700
569022,2011-09-30,30.600
569024,2011-09-30,29.880
569025,2011-09-30,20.740
569026,2011-09-30,179.160
569027,2011-09-30,27.000
569031,2011-09-30,16.640
569033,2011-09-30,6.000
569035,2011-09-30,16.500
569036,2011-09-30,86.240
569037,2011-09-30,59.930
569046,2011-09-30,153.320
569060,2011-09-30,12.500
569078,2011-09-30,14.850
569079,2011-09-30,47.040
569081,2011-09-30,6.960
569082,2011-09-30,15.000
569089,2011-09-30,50.900
569100,2011-09-30,7.610
569103,2011-09-30,19.800
569104,2011-09-30,28.050
569105,2011-09-30,74.770
569106,2011-09-30,12.500
569110,2011-09-30,115.980
569123,2011-09-30,60.550
569124,2011-09-30,17.400
569125,2011-09-30,29.700
569127,2011-09-30,279.600
569129,2011-09-30,54.170
569132,2011-09-30,49.690
569134,2011-09-30,16.500
569136,2011-09-30,28.700
569137,2011-09-30,165.910
569139,2011-09-30,34.750
569140,2011-09-30,86.310
569141,2011-09-30,20.800
569143,2011-09-30,58.650
569144,2011-09-30,45.150
569147,2011-09-30,121.140
569148,2011-09-30,10.200
569202,2011-09-30,197.630
569204,2011-10-02,3.750
569205,2011-10-02,60.850
569208,2011-10-02,30.850
569210,2011-10-02,15.900
569211,2011-10-02,83.500
569212,2011-10-02,84.030
569213,2011-10-02,19.850
569214,2011-10-02,20.800
569215,2011-10-02,53.770
569216,2011-10-02,40.260
569217,2011-10-02,35.480
569218,2011-10-02,57.170
569219,2011-10-02,34.900
569220,2011-10-02,51.550
569221,2011-10-02,82.700
569222,2011-10-02,89.750
569223,2011-10-02,125.850
569224,2011-10-02,25.400
569225,2011-10-02,10.060
569226,2011-10-02,5.900
569228,2011-10-02,91.760
569229,2011-10-02,83.610
569230,2011-10-02,58.260
569231,2011-10-02,93.180
569232,2011-10-02,44.800
569234,2011-10-02,13.910
569236,2011-10-02,42.010
569238,2011-10-02,30.400
569239,2011-10-03,96.440
569240,2011-10-03,23.400
569241,2011-10-03,92.640
569242,2011-10-03,107.840
569243,2011-10-03,91.450
569244,2011-10-03,34.500
569246,2011-10-03,235.410
569248,2011-10-03,129.050
569249,2011-10-03,102.480
569252,2011-10-03,68.750
569253,2011-10-03,146.780
569254,2011-10-03,29.500
569255,2011-10-03,2192.720
569257,2011-10-03,320.640
569261,2011-10-03,74.480
569262,2011-10-03,109.900
569263,2011-10-03,1424.400
569302,2011-10-03,44.010
569319,2011-10-03,92.700
569321,2011-10-03,64.900
569322,2011-10-03,97.000
569324,2011-10-03,16.600
569325,2011-10-03,16.670
569326,2011-10-03,102.940
569327,2011-10-03,54.930
569328,2011-10-03,22.500
569329,2011-10-03,85.470
569331,2011-10-03,68.400
569336,2011-10-03,195.910
569338,2011-10-03,25.000
569343,2011-10-03,2325.000
569357,2011-10-03,53.700
569358,2011-10-03,87.340
569360,2011-10-03,16.900
569362,2011-10-03,31.500
569363,2011-10-03,184.200
569364,2011-10-03,21.960
569365,2011-10-03,23.940
569367,2011-10-03,83.250
569369,2011-10-03,124.620
569371,2011-10-03,65.520
569372,2011-10-03,134.790
569373,2011-10-03,34.000
569374,2011-10-03,299.230
569383,2011-10-03,312.810
569384,2011-10-03,95.640
569386,2011-10-03,70.800
569396,2011-10-03,32.450
569397,2011-10-04,20.800
569401,2011-10-04,83.900
569403,2011-10-04,117.340
569404,2011-10-04,22.500
569405,2011-10-04,10.500
569406,2011-10-04,160.480
569407,2011-10-04,813.420
569408,2011-10-04,102.000
569409,2011-10-04,17.000
569411,2011-10-04,566.400
569412,2011-10-04,87.480
569414,2011-10-04,532.780
569415,2011-10-04,240.410
569416,2011-10-04,24.300
569417,2011-10-04,65.560
569418,2011-10-04,10.200
569423,2011-10-04,46.920
569424,2011-10-04,41.810
569457,2011-10-04,11.790
569460,2011-10-04,124.950
569461,2011-10-04,65.720
569462,2011-10-04,24.750
569467,2011-10-04,87.340
569468,2011-10-04,89.300
569469,2011-10-04,175.840
569470,2011-10-04,46.620
569472,2011-10-04,60.080
569474,2011-10-04,15.450
569479,2011-10-04,49.920
569480,2011-10-04,23.800
569481,2011-10-04,113.040
569482,2011-10-04,62.090
569483,2011-10-04,69.300
569486,2011-10-04,56.300
569487,2011-10-04,46.300
569488,2011-10-04,25.950
569491,2011-10-04,101.850
569493,2011-10-04,117.860
569494,2011-10-04,30.000
569513,2011-10-04,45.900
569514,2011-10-04,174.900
569520,2011-10-04,66.300
569521,2011-10-04,96.800
569523,2011-10-04,31.860
569524,2011-10-04,66.410
569528,2011-10-04,95.090
569530,2011-10-04,27.170
569532,2011-10-04,19.500
569533,2011-10-04,55.390
569535,2011-10-04,21.450
569536,2011-10-04,38.500
569537,2011-10-04,23.800
569538,2011-10-04,25.200
569544,2011-10-04,186.250
569545,2011-10-04,246.200
569546,2011-10-04,16.840
569555,2011-10-05,214.490
569560,2011-10-05,66.200
569564,2011-10-05,35.460
569565,2011-10-05,10.500
569566,2011-10-05,60.480
569567,2011-10-05,12.600
569570,2011-10-05,1029.240
569571,2011-10-05,519.680
569573,2011-10-05,260.400
569574,2011-10-05,15.000
569575,2011-10-05,17.400
569576,2011-10-05,110.800
569577,2011-10-05,80.460
569579,2011-10-05,24.240
569580,2011-10-05,25.860
569581,2011-10-05,35.400
569590,2011-10-05,16.500
569629,2011-10-05,84.960
569630,2011-10-05,93.340
569631,2011-10-05,10.080
569632,2011-10-05,227.600
569633,2011-10-05,38.180
569634,2011-10-05,9.950
569635,2011-10-05,60.130
569637,2011-10-05,77.020
569638,2011-10-05,17.700
569643,2011-10-05,40.080
569651,2011-10-05,119.720
569652,2011-10-05,17.700
569659,2011-10-05,40.320
569661,2011-10-05,16.500
569662,2011-10-05,40.500
569666,2011-10-05,47.250
569668,2011-10-05,35.550
569669,2011-10-05,73.210
569670,2011-10-05,36.600
569671,2011-10-05,117.600
569672,2011-10-05,73.650
569673,2011-10-05,38.000
569675,2011-10-05,90.770
569676,2011-10-05,26.700
569677,2011-10-05,39.600
569678,2011-10-05,2.950
569679,2011-10-05,25.200
569680,2011-10-05,17.140
569683,2011-10-05,20.400
569685,2011-10-05,40.200
569687,2011-10-05,37.200
569688,2011-10-05,0.630
569690,2011-10-05,34.050
569691,2011-10-05,155.640
569692,2011-10-05,99.700
569693,2011-10-05,30.600
569694,2011-10-05,73.690
569695,2011-10-05,14.040
569698,2011-10-05,33.000
569700,2011-10-05,183.710
569702,2011-10-05,19.030
569705,2011-10-05,47.650
569706,2011-10-05,275.000
569714,2011-10-05,9.950
569715,2011-10-05,31.800
569717,2011-10-06,26.560
569718,2011-10-06,19.900
569725,2011-10-06,141.600
569726,2011-10-06,81.900
569728,2011-10-06,174.540
569730,2011-10-06,23.400
569732,2011-10-06,19.800
569734,2011-10-06,50.100
569736,2011-10-06,88.580
569737,2011-10-06,80.150
569738,2011-10-06,10.200
569740,2011-10-06,196.900
569741,2011-10-06,41.600
569766,2011-10-06,45.800
569767,2011-10-06,67.200
569768,2011-10-06,41.400
569780,2011-10-06,19.800
569789,2011-10-06,52.180
569790,2011-10-06,55.600
569799,2011-10-06,57.840
569803,2011-10-06,45.300
569815,2011-10-06,1433.000
569823,2011-10-06,23.270
569824,2011-10-06,64.040
569825,2011-10-06,34.800
569826,2011-10-06,56.100
569827,2011-10-06,9.960
569828,2011-10-06,67.150
569832,2011-10-06,18.960
569833,2011-10-06,15.000
569834,2011-10-06,165.200
569835,2011-10-06,58.000
569836,2011-10-06,81.360
569837,2011-10-06,2.340
569838,2011-10-06,70.500
569839,2011-10-06,358.000
569840,2011-10-06,195.000
569843,2011-10-06,61.740
569845,2011-10-06,32.850
569846,2011-10-06,367.870
569847,2011-10-06,40.100
569848,2011-10-06,45.800
569849,2011-10-06,85.500
569852,2011-10-06,92.280
569853,2011-10-06,17.000
569858,2011-10-06,278.400
569859,2011-10-06,5.000
569862,2011-10-06,18.240
569864,2011-10-06,13.200
569868,2011-10-06,66.000
569869,2011-10-06,45.000
569871,2011-10-06,95.150
569887,2011-10-06,33.000
569888,2011-10-06,96.300
